id,password,is_superuser,username,is_staff,is_active,user_type,first_name,last_name,nick_name
310,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_310,FALSE,TRUE,student,Player,210,
311,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_311,FALSE,TRUE,student,Player,211,
312,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_312,FALSE,TRUE,student,Player,212,
313,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_313,FALSE,TRUE,student,Player,213,
314,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_314,FALSE,TRUE,student,Player,214,
315,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_315,FALSE,TRUE,student,Player,215,
316,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_316,FALSE,TRUE,student,Player,216,
317,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_317,FALSE,TRUE,student,Player,217,
318,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_318,FALSE,TRUE,student,Player,218,
319,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_319,FALSE,TRUE,student,Player,219,
320,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_320,FALSE,TRUE,student,Player,220,
321,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_321,FALSE,TRUE,student,Player,221,
322,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_322,FALSE,TRUE,student,Player,222,
323,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_323,FALSE,TRUE,student,Player,223,
324,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_324,FALSE,TRUE,student,Player,224,
325,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_325,FALSE,TRUE,student,Player,225,
326,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_326,FALSE,TRUE,student,Player,226,
327,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_327,FALSE,TRUE,student,Player,227,
328,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_328,FALSE,TRUE,student,Player,228,
329,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_329,FALSE,TRUE,student,Player,229,
330,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_330,FALSE,TRUE,student,Player,230,
331,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_331,FALSE,TRUE,student,Player,231,
332,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_332,FALSE,TRUE,student,Player,232,
333,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_333,FALSE,TRUE,student,Player,233,
334,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_334,FALSE,TRUE,student,Player,234,
335,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_335,FALSE,TRUE,student,Player,235,
336,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_336,FALSE,TRUE,student,Player,236,
337,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_337,FALSE,TRUE,student,Player,237,
338,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_338,FALSE,TRUE,student,Player,238,
339,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_339,FALSE,TRUE,student,Player,239,
340,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_340,FALSE,TRUE,student,Player,240,
341,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_341,FALSE,TRUE,student,Player,241,
342,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_342,FALSE,TRUE,student,Player,242,
343,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_343,FALSE,TRUE,student,Player,243,
344,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_344,FALSE,TRUE,student,Player,244,
345,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_345,FALSE,TRUE,student,Player,245,
346,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_346,FALSE,TRUE,student,Player,246,
347,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_347,FALSE,TRUE,student,Player,247,
348,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_348,FALSE,TRUE,student,Player,248,
349,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_349,FALSE,TRUE,student,Player,249,
350,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_350,FALSE,TRUE,student,Player,250,
351,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_351,FALSE,TRUE,student,Player,251,
352,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_352,FALSE,TRUE,student,Player,252,
353,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_353,FALSE,TRUE,student,Player,253,
354,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_354,FALSE,TRUE,student,Player,254,
355,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_355,FALSE,TRUE,student,Player,255,
356,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_356,FALSE,TRUE,student,Player,256,
357,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_357,FALSE,TRUE,student,Player,257,
358,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_358,FALSE,TRUE,student,Player,258,
359,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_359,FALSE,TRUE,student,Player,259,
360,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_360,FALSE,TRUE,student,Player,260,
361,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_361,FALSE,TRUE,student,Player,261,
362,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_362,FALSE,TRUE,student,Player,262,
363,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_363,FALSE,TRUE,student,Player,263,
364,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_364,FALSE,TRUE,student,Player,264,
365,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_365,FALSE,TRUE,student,Player,265,
366,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_366,FALSE,TRUE,student,Player,266,
367,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_367,FALSE,TRUE,student,Player,267,
368,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_368,FALSE,TRUE,student,Player,268,
369,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_369,FALSE,TRUE,student,Player,269,
370,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_370,FALSE,TRUE,student,Player,270,
371,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_371,FALSE,TRUE,student,Player,271,
372,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_372,FALSE,TRUE,student,Player,272,
373,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_373,FALSE,TRUE,student,Player,273,
374,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_374,FALSE,TRUE,student,Player,274,
375,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_375,FALSE,TRUE,student,Player,275,
376,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_376,FALSE,TRUE,student,Player,276,
377,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_377,FALSE,TRUE,student,Player,277,
378,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_378,FALSE,TRUE,student,Player,278,
379,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_379,FALSE,TRUE,student,Player,279,
380,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_380,FALSE,TRUE,student,Player,280,
381,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_381,FALSE,TRUE,student,Player,281,
382,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_382,FALSE,TRUE,student,Player,282,
383,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_383,FALSE,TRUE,student,Player,283,
384,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_384,FALSE,TRUE,student,Player,284,
385,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_385,FALSE,TRUE,student,Player,285,
386,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_386,FALSE,TRUE,student,Player,286,
387,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_387,FALSE,TRUE,student,Player,287,
388,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_388,FALSE,TRUE,student,Player,288,
389,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_389,FALSE,TRUE,student,Player,289,
390,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_390,FALSE,TRUE,student,Player,290,
391,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_391,FALSE,TRUE,student,Player,291,
392,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_392,FALSE,TRUE,student,Player,292,
393,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_393,FALSE,TRUE,student,Player,293,
394,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_394,FALSE,TRUE,student,Player,294,
395,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_395,FALSE,TRUE,student,Player,295,
396,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_396,FALSE,TRUE,student,Player,296,
397,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_397,FALSE,TRUE,student,Player,297,
398,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_398,FALSE,TRUE,student,Player,298,
399,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_399,FALSE,TRUE,student,Player,299,
400,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_400,FALSE,TRUE,student,Player,300,
401,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_401,FALSE,TRUE,student,Player,301,
402,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_402,FALSE,TRUE,student,Player,302,
403,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_403,FALSE,TRUE,student,Player,303,
404,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_404,FALSE,TRUE,student,Player,304,
405,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_405,FALSE,TRUE,student,Player,305,
406,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_406,FALSE,TRUE,student,Player,306,
407,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_407,FALSE,TRUE,student,Player,307,
408,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_408,FALSE,TRUE,student,Player,308,
409,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_409,FALSE,TRUE,student,Player,309,
410,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_410,FALSE,TRUE,student,Player,310,
411,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_411,FALSE,TRUE,student,Player,311,
412,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_412,FALSE,TRUE,student,Player,312,
413,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_413,FALSE,TRUE,student,Player,313,
414,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_414,FALSE,TRUE,student,Player,314,
415,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_415,FALSE,TRUE,student,Player,315,
416,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_416,FALSE,TRUE,student,Player,316,
417,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_417,FALSE,TRUE,student,Player,317,
418,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_418,FALSE,TRUE,student,Player,318,
419,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_419,FALSE,TRUE,student,Player,319,
420,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_420,FALSE,TRUE,student,Player,320,
421,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_421,FALSE,TRUE,student,Player,321,
422,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_422,FALSE,TRUE,student,Player,322,
423,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_423,FALSE,TRUE,student,Player,323,
424,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_424,FALSE,TRUE,student,Player,324,
425,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_425,FALSE,TRUE,student,Player,325,
426,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_426,FALSE,TRUE,student,Player,326,
427,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_427,FALSE,TRUE,student,Player,327,
428,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_428,FALSE,TRUE,student,Player,328,
429,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_429,FALSE,TRUE,student,Player,329,
430,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_430,FALSE,TRUE,student,Player,330,
431,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_431,FALSE,TRUE,student,Player,331,
432,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_432,FALSE,TRUE,student,Player,332,
433,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_433,FALSE,TRUE,student,Player,333,
434,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_434,FALSE,TRUE,student,Player,334,
435,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_435,FALSE,TRUE,student,Player,335,
436,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_436,FALSE,TRUE,student,Player,336,
437,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_437,FALSE,TRUE,student,Player,337,
438,pbkdf2_sha256$390000$Rd0scfcAkVNSrZXBMvcreU$v+C2L91avAb0lQd8a4+xbwf6LQ5iywBqt/FB7sZdqu8=,FALSE,student_438,FALSE,TRUE,student,Player,338,
